id, latitude, longitude, comm
6883404,40.7398270904,-73.9988019117,0
6883406,40.6608892488,-73.9510245234,2
504938,40.737239443,-74.0054934698,18
14231295,40.7118951157,-73.9612154304,1
8106619,40.6618638926,-73.9622160135,4
12902467,40.726598082,-73.9787202675,0
87853,40.7835553694,-73.9845470903,19
15597119,40.7152383629,-73.9622859471,1
1273533,40.6958515374,-73.944598765,6
10996409,40.7923371153,-73.940708726,2
10039807,40.7321883397,-73.9863506292,7
14415799,40.7074936543,-73.9391623577,24
5413565,40.7088205336,-73.9370533315,12
15884581,40.7143469465,-73.9631261663,1
15338657,40.687463423,-73.9103043984,5
9841491,40.6939604168,-73.9608972178,1
5825986,40.6856650872,-73.911835758,61
10340849,40.7636725769,-73.9861254727,0
3697432,40.7754205214,-73.9543710533,0
4454400,40.7748118656,-73.9556213536,0
15521640,40.7238547751,-73.9827716668,5
15455321,40.7831202016,-73.9758267595,2
2281954,40.8370317679,-73.9483119099,5
1289573,40.7785058851,-73.9843269458,34
13751529,40.7183300261,-73.9910976865,0
16219933,40.7817585941,-73.9564648527,18
2996946,40.7564465243,-73.995277004,0
8055859,40.6970170968,-73.9316650932,13
6006530,40.791228662,-73.9746038101,0
5875384,40.8537966052,-73.931967216,18
4617454,40.6825428753,-73.9769973515,0
6633613,40.7060989604,-74.0157037281,8
567075,40.75984914,-73.9611442564,36
7346434,40.8030362566,-73.9658235235,0
9604772,40.7305992034,-74.0001818021,6
14441370,40.6838846649,-73.9417585256,5
5786059,40.7319281875,-73.9556538101,25
4342304,40.7253462414,-74.002314402,0
10527274,40.6789484816,-73.9285111357,24
14531247,40.799503843,-73.9438773481,5
10222008,40.7313272288,-73.987473664,5
396349,40.7007780265,-73.9395582434,14
932410,40.7467089973,-74.003733884,1
15256058,40.733475217,-73.9907301691,1
1586641,40.6491896664,-73.9614281231,19
247000,40.6825133025,-73.9610111114,0
13280112,40.7129282581,-73.9594552022,6
754116,40.698335431,-73.922725253,0
14050591,40.6894784801,-73.9531271045,21
5055033,40.7247446743,-73.9473268669,6
2016873,40.6938332857,-73.9748461181,1
6363625,40.6395148894,-73.9660705144,0
10729513,40.765400213,-73.9934849579,0
7397237,40.6897837406,-73.9444374358,1
7160717,40.7118132848,-73.9665145383,0
12491541,40.8441714952,-73.9421262323,4
8063109,40.6913235098,-73.9386551782,25
1392003,40.8073940691,-73.9574980375,26
4884601,40.7952739255,-73.9648587654,25
13997775,40.7142160932,-73.998082436,14
4490787,40.6937036646,-73.9505714191,1
8104504,40.676698657,-73.9542241591,0
596373,40.6894328251,-73.9243996047,4
1041218,40.7300229684,-73.9998654609,0
9683019,40.8168534828,-73.9406610379,7
14254624,40.7509504458,-73.971151423,4
15784925,40.6836357752,-73.9429233078,18
6093788,40.8043507374,-73.9539272627,4
10464709,40.7384480497,-73.9977418192,4
9756258,40.7864124535,-73.9773876767,0
2967375,40.7985089096,-73.9606280693,1
790018,40.7649813098,-73.9195133221,6
4729927,40.7771603467,-73.9783653462,4
13747691,40.7518025592,-73.9932275865,4
15084940,40.8218591806,-73.9402447365,35
13216565,40.8049927603,-73.9637557559,25
5257388,40.7556337106,-73.9942354825,4
6029987,40.8430451015,-73.9404518831,4
15683619,40.7631155997,-73.987619921,0
4917223,40.7184489163,-73.9542998526,4
3877362,40.6899944117,-73.9503145356,0
587554,40.7304073227,-74.0032643612,0
4630029,40.6579302192,-73.9506990656,5
3539618,40.737876409,-73.9804781463,0
1467577,40.8456105056,-73.9334636748,1
36069,40.8267492636,-73.9393201389,5
7734226,40.6923143029,-73.9269242595,0
849409,40.6809917545,-73.9744591179,1
3592922,40.7478967393,-74.000773567,29
10265988,40.7846395792,-73.9514235291,5
10010845,40.7993016662,-73.9664195331,1
11249945,40.7123252381,-73.9613215809,6
9317779,40.7251787658,-73.9843940055,0
8555964,40.6865241431,-73.9217040197,11
704068,40.7319209595,-73.951325735,36
13238778,40.7023835644,-73.928124712,0
8399637,40.7945018,-73.9702181755,31
2880806,40.7192254437,-73.956837585,1
13096146,40.6733644212,-73.9545095472,3
15700484,40.6771792931,-73.9140482587,7
9988233,40.7624757214,-73.9127868282,29
7842141,40.7290071585,-73.9806816963,13
5549706,40.7450257465,-73.9825773258,14
3067670,40.7422118083,-73.9973968569,0
3519467,40.6667856661,-73.9787912566,35
1688914,40.8173983151,-73.9462911445,0
14112494,40.7186064527,-73.9547090606,0
15676230,40.7208362618,-73.9884994948,1
352651,40.6584627672,-73.9505714019,5
14293886,40.7117657483,-73.9553085379,25
7954940,40.7277472303,-73.9862960317,1
15394503,40.7218783615,-73.9826002737,0
12287516,40.6771933146,-73.9814204175,23
8518280,40.7126312138,-73.9591009861,2
3764540,40.7151011245,-73.9542183155,0
15085301,40.7640518234,-73.9869893043,1
2346671,40.8117489911,-73.9410495583,24
13532718,40.8258757223,-73.9387979823,0
1969100,40.7407511401,-73.9774526477,25
8053664,40.7001136803,-73.921185207,0
5810995,40.7237433756,-73.9387807832,0
451626,40.637648443,-73.9607225404,35
13216635,40.7326397235,-73.9525228404,23
13245841,40.7225224118,-73.9394534962,5
13217943,40.7747636143,-73.9832855007,1
14833330,40.7306015563,-73.9864309879,6
838586,40.7173322074,-73.9530993037,8
12803354,40.7786200777,-73.9843083089,34
838589,40.7719642818,-73.9564851577,1
239410,40.7124984952,-73.9468088158,0
15410541,40.7244032502,-73.9564971637,0
15935748,40.7907537331,-73.9484052969,4
10016859,40.7325406548,-74.0083582259,0
4436927,40.6833060069,-73.9533904551,0
15034878,40.7271388344,-73.9833728054,0
10366041,40.7274402705,-73.9832696229,0
9926863,40.7888631621,-73.9476093208,1
13127700,40.7350211411,-74.006529256,0
5123709,40.6818287347,-73.9791039415,2
6423870,40.6916993298,-73.9648240779,6
6425321,40.8311087497,-73.9470576614,8
4812551,40.7646179093,-73.9607179078,14
4444204,40.7979530007,-73.9617496496,29
36133,40.7153558563,-73.9605680824,1
15703117,40.7707276753,-73.9220134817,8
9736071,40.7584345202,-73.9626490726,5
9859456,40.7521224157,-73.9814435442,36
69921,40.7051417502,-73.9192191627,18
7543993,40.807717659,-73.9509959576,8
10746511,40.6713019215,-73.956030143,14
15917098,40.6456874462,-73.9593785127,13
12855858,40.6934946046,-73.9274027711,4
14239592,40.8109667131,-73.9597784572,8
12310960,40.7329658718,-74.0009927793,0
12830516,40.7231073316,-73.9418409319,0
1875082,40.7123486421,-73.9405237153,8
14884485,40.68044826,-73.9363706545,18
52294,40.7175160418,-73.9875759987,6
8351742,40.7224190575,-73.9828845613,8
10019508,40.6996596002,-73.9324104197,1
3289009,40.7209641808,-73.9442361801,5
2248956,40.7771595932,-73.987495451,0
8312148,40.7310488114,-74.0054148759,13
4704315,40.6671993629,-73.9311966709,18
8674025,40.8529534587,-73.9340518103,7
10134557,40.724225584,-73.9832676581,0
15620833,40.7761950372,-73.9794399468,11
15620835,40.7172231424,-73.9894526494,8
13830463,40.7271238334,-73.98705093,0
4255703,40.7090982029,-73.9432502134,21
15215887,40.7661487875,-73.9840837253,13
16172117,40.6713266951,-73.947850964,1
10066526,40.7197143419,-73.9613740746,0
15981246,40.7590341709,-73.9579343313,5
13783769,40.714736925,-73.9446109151,0
15602868,40.7520440627,-73.9367394423,29
9777601,40.7274503328,-73.9897880892,8
6422551,40.7071019549,-73.9294373998,11
2250790,40.7989136643,-73.9670532878,10
10853313,40.6869031676,-73.9632386789,1
4711148,40.714591579,-73.9451298756,1
2413244,40.7196225133,-73.9590278768,0
1556417,40.7590485858,-73.9917496487,8
14725758,40.6909711101,-73.9237551979,13
4621618,40.709137754,-73.9495451741,0
14280295,40.7280284181,-73.9852851165,31
14725750,40.8100034768,-73.9530633314,0
1445140,40.7263546081,-73.9842501606,0
13449844,40.7830495745,-73.9775715291,0
15187714,40.6984323687,-73.936349168,0
10591658,40.7284290861,-73.9998959277,1
3310897,40.7307722829,-73.9865093468,0
2105283,40.7302406327,-73.9906196516,32
3974464,40.7878865889,-73.9767878553,35
4744276,40.6731845453,-73.9484196404,21
14296645,40.6673965453,-73.9549119211,0
8857508,40.8269896156,-73.9473516363,4
8468835,40.6796848778,-73.9076423957,0
414801,40.6872188831,-73.962891929,1
14215681,40.790143066,-73.9403468941,7
13139850,40.690961621,-73.9235213047,17
15735305,40.7536484596,-73.971514678,14
10491137,40.6737960202,-73.9571527916,4
2976758,40.7231049017,-73.9849397052,1
6612737,40.7390920954,-73.9788025734,8
7915083,40.7777213531,-73.950140912,13
15858932,40.6753833798,-73.9303504961,1
15598303,40.6904315325,-73.9673613087,8
16164264,40.71916401,-73.992287489,21
9363417,40.7203815879,-73.956433077,3
5641644,40.6741316744,-73.9591636405,4
12962798,40.7285869307,-73.9834756944,0
1914804,40.6769432349,-73.9517022847,23
3939974,40.7583183473,-73.9900318048,0
15423783,40.7290408542,-73.9817847105,0
6479356,40.6909508124,-73.9141634105,18
7931180,40.681794822,-73.9294669935,4
7862762,40.7062271388,-74.0050970736,5
1657057,40.6880705665,-73.9723122414,4
4791614,40.7127728107,-73.9594300568,6
14373121,40.7637742784,-73.9873405616,25
9976986,40.7349091192,-74.0057837229,0
12712042,40.678377388,-73.9234851396,4
8989333,40.8310136316,-73.9395758665,3
12727779,40.7032398475,-73.9294301581,0
2255549,40.7444016039,-73.9993996929,13
11345566,40.7508776797,-73.938235533,29
6821978,40.6863614966,-73.962068974,1
13573790,40.7157798744,-73.9587906237,0
243352,40.7563570872,-73.9652345834,0
6677647,40.7062115286,-73.9490259914,6
5804639,40.7417522216,-73.9839500207,32
8550516,40.7550559475,-73.9655975429,0
15956128,40.8384001294,-73.9394867135,4
9028399,40.7187297448,-73.9839432095,0
447766,40.7390299059,-73.9797476021,0
9955490,40.7238890185,-74.0027129189,6
14290777,40.7707336694,-73.952517891,5
8275421,40.7857751865,-73.9790290859,1
9955493,40.6600480347,-73.9618103914,26
14834468,40.7939904042,-73.9740327958,1
12955368,40.7219268769,-73.9590250474,24
12792623,40.7623244739,-73.9939374453,0
15585498,40.6898453221,-73.9321471458,1
15634281,40.7892535826,-73.941646847,25
8643939,40.784057499,-73.9529382045,4
10412649,40.6988642231,-73.9295708222,0
14951499,40.7235954161,-73.976687029,8
9975846,40.7103494991,-74.0085209286,1
2395475,40.7203536732,-73.9486234075,5
7289134,40.7769133095,-73.9553101957,0
381048,40.7256119462,-73.9427790161,25
14249694,40.8210228085,-73.9552026636,5
7307941,40.7098880177,-73.955849425,18
13476464,40.694236344,-73.9267021274,4
6626911,40.6688841202,-73.9375652317,1
13883029,40.7124113482,-73.9535363989,18
14105094,40.7328154229,-74.0068375142,35
4109246,40.7056945672,-73.9226807088,3
2094286,40.6887601119,-73.9695551492,0
6884147,40.6929615039,-73.9242049437,1
5359410,40.6983040871,-73.9260685546,24
13567393,40.775668355,-73.9785990493,13
14842843,40.6930402942,-73.9423650929,24
12341450,40.7143608874,-73.9879870104,5
6107507,40.8479992279,-73.9368616918,29
3267114,40.7148677822,-73.9383379703,18
14981805,40.6699295574,-73.9501794698,0
15645144,40.7593250907,-73.9896980861,4
14519030,40.7424594062,-74.0035457261,14
4339149,40.7987141431,-73.9640987295,8
9095482,40.7130387626,-73.986508537,11
4279534,40.7217568067,-73.9831508286,3
10446989,40.6788679725,-73.9700610822,12
14652337,40.7279652068,-73.9997682065,1
7984285,40.795649741,-73.9385419115,31
9896,40.6974036213,-73.9669641384,0
11584344,40.7120746127,-73.9591633676,1
7004770,40.7299037174,-73.9883490627,7
2061232,40.6831810496,-73.9317000044,35
9755270,40.699992494,-73.9171088469,0
10404385,40.6953001957,-73.9291259629,0
14426860,40.7741790128,-73.9785488841,0
2092422,40.6824853388,-73.9072673946,0
15939463,40.7287221337,-73.9790385513,0
4747011,40.7624184353,-73.921405709,0
16100032,40.7536227068,-73.9733231444,6
16149706,40.6643327063,-73.951528786,1
10386998,40.7124262817,-73.9599674082,21
14474538,40.7755167428,-73.9539897125,21
5019076,40.7358135711,-74.0003331588,1
12175508,40.7318523105,-73.9843062134,19
5491149,40.7627229981,-73.9677452713,6
13604290,40.7423667124,-74.0021616726,3
9152795,40.7108273308,-73.9640110546,0
6072842,40.7660223181,-73.9174158966,29
1120392,40.7622401713,-73.9885591563,0
7545060,40.7995502847,-73.9636914578,0
10729750,40.7984438294,-73.9518306368,1
11165272,40.805978499,-73.940220321,10
220413,40.7428565312,-73.9568509899,13
4378816,40.7025328227,-73.9289832876,0
1294417,40.7090136543,-73.9368667423,12
436619,40.7250697782,-73.9886137116,0
10054222,40.7115203608,-73.9485902326,4
13141711,40.6543388678,-73.9624905827,0
13688278,40.6930206749,-73.9822063979,4
14960679,40.7943091985,-73.9491028505,13
7657879,40.7437585594,-74.0038682456,12
6669183,40.6924864165,-73.9603013588,36
816673,40.6976403559,-73.9308368723,5
13371691,40.8159300254,-73.9354481665,10
14762427,40.7598854344,-73.9926437901,1
13077448,40.7798215027,-73.9497983747,0
2310594,40.7097200214,-73.9386438613,1
8506127,40.7909218808,-73.9748748441,0
5660168,40.7707647964,-73.9550875237,0
5562775,40.7435694125,-73.9762632205,18
3081771,40.6748850287,-73.9140488905,3
6005868,40.7115139088,-73.9533886162,5
3869959,40.8255025968,-73.9396368264,34
13164204,40.7015253712,-73.9224428929,5
9331036,40.6726344671,-73.96436833,34
16052093,40.6730232389,-73.9672098254,14
15412415,40.7725198538,-73.9528578351,8
4037426,40.8501113291,-73.9368607582,13
15702416,40.7164976026,-73.9626648911,0
7244923,40.7287701099,-73.9817514862,41
1598863,40.7269378526,-73.9830380612,8
9756729,40.6800960726,-73.9287340251,7
11943669,40.7972005366,-73.9723132399,34
58873,40.7209537432,-73.9584603801,0
9592591,40.7585588387,-73.9889682542,18
4416970,40.6978660207,-73.932021967,5
1212319,40.8512135537,-73.9373419775,29
9574282,40.7136540975,-73.9909112234,23
7903051,40.6739520465,-73.9512622869,17
15610902,40.7144147054,-73.986495749,0
7715192,40.756722098,-73.9977416801,8
15113988,40.7438487886,-73.9995616595,5
12066474,40.7636405399,-73.9206416704,13
4304346,40.7115589978,-73.9421481201,6
12861956,40.8100223129,-73.9414632597,6
15128689,40.6843318587,-73.9480929248,25
4836517,40.6895572123,-73.9450628438,1
6881101,40.6545851879,-73.9606950903,4
3543562,40.7151104836,-73.9891653183,4
15496132,40.7673992545,-73.9895671661,0
15986775,40.8166794592,-73.9451079351,25
12173904,40.78941877,-73.9676797984,34
2243540,40.7212263391,-73.9826555059,0
7697256,40.7850617676,-73.9772263907,4
3978543,40.8058084284,-73.9455673111,5
9078739,40.7125445307,-73.9684912155,1
13613052,40.743660937,-74.000504044,13
9796737,40.7128235767,-73.9844774095,25
429504,40.7603811735,-74.0002907232,3
13606449,40.7637412585,-73.989576771,0
10209278,40.7631041508,-73.9875258883,25
14387578,40.7053617379,-74.011771918,21
2377514,40.8002148217,-73.9414202693,4
8519507,40.7321541848,-74.0057372639,3
12028699,40.76336658,-73.9888527563,12
14001131,40.7217110539,-74.0027069525,21
16051010,40.723911243,-73.9889176897,2
11730644,40.6730688864,-73.9536413523,21
7556544,40.6955723419,-73.930781057,14
16099779,40.7277061378,-73.9989060418,11
7017768,40.6969011791,-73.9343530056,0
8083931,40.7011134302,-73.9293487733,1
16037591,40.838677835,-73.9404665504,0
6779912,40.7627468754,-73.9931476251,0
1330430,40.7747697624,-73.9812020998,4
8796876,40.6807835042,-73.9681584697,0
7820664,40.7422147111,-73.998223225,0
1851559,40.7336569829,-73.9916291896,8
15396,40.7462261791,-73.9952965926,23
14444408,40.811771723,-73.959730613,4
681361,40.7224121136,-73.9779215296,4
228317,40.6851615573,-73.9252080604,8
12903041,40.7322898144,-73.9882535665,0
4663310,40.7253257539,-73.9757523933,1
2935329,40.7471514223,-73.9884485882,0
1442799,40.6913002126,-73.966942681,5
9644978,40.7235115812,-73.9836077035,0
2183423,40.8133328541,-73.9419358798,1
3251014,40.7601590541,-73.9659748664,13
3908257,40.6813654398,-73.9564989814,13
8937816,40.7057311079,-73.9288700965,0
15489809,40.7560050089,-73.9172972849,0
16011734,40.7123061988,-73.9377432872,3
5414178,40.6769033298,-73.9648542389,0
5656740,40.8057402944,-73.9528559284,1
15561258,40.7732315984,-73.9785983839,8
16136690,40.685588591,-73.9554052442,29
3291524,40.6923561429,-73.9725420121,0
15984213,40.7534974239,-73.9737034422,21
958594,40.7870840378,-73.9493031039,0
12985847,40.7970041456,-73.975018972,4
4050254,40.6689847214,-73.9783123698,1
15084368,40.7557193847,-73.969058469,31
8402784,40.7107347267,-73.9613344615,25
867721,40.6834369611,-73.9218910557,31
8254028,40.6999340794,-73.9181595577,6
9105518,40.7692358127,-73.9666088013,10
15781975,40.7267825729,-73.9890812305,0
15875138,40.7129196168,-73.9514989622,13
14432569,40.7794470595,-73.9476717229,4
13282935,40.6824308463,-73.9384847866,8
8943358,40.7247584388,-74.0038703065,0
7933773,40.6560200529,-73.9589072752,4
9515435,40.6865361262,-73.9281643188,32
16148021,40.7774050919,-73.9527084541,25
1718287,40.6757504192,-73.9589268445,29
3596452,40.7040671972,-73.9174690564,19
9813359,40.7255107128,-73.9414328908,3
629949,40.7797502845,-73.9497744397,0
180736,40.7075939191,-73.967700206,0
8458863,40.7846487558,-73.9491443465,0
1231273,40.7616753908,-73.9949046054,29
2272570,40.7685764997,-73.9857573104,0
744227,40.6929050753,-73.9426880983,24
6977449,40.7489020056,-73.9859796773,25
8772365,40.6991088629,-73.9160123837,25
14401490,40.7060457116,-73.9189835752,0
3520094,40.6887580214,-73.9715319712,0
13828922,40.799415628,-73.9637820966,0
10015195,40.7509261406,-73.9809576604,0
15025203,40.715491441,-73.990790909,25
3187925,40.691174751,-73.97421218,4
10488146,40.7195688846,-73.9419933731,0
3303809,40.855302206,-73.9353899188,5
7603125,40.727762943,-73.9841482061,25
13913724,40.8441655858,-73.9429244466,29
11148673,40.7934077402,-73.9357370636,34
4119696,40.7319556249,-73.9896244643,13
11147918,40.7452305932,-73.9900553313,4
4235843,40.7862671891,-73.9431589515,0
11981743,40.7562125816,-73.96527598,0
8102012,40.7099213953,-73.9674626746,0
11934858,40.7709643514,-73.9493460424,6
1534078,40.7144597192,-73.9365805075,5
14775043,40.7604363318,-73.927497123,11
13185558,40.7177265687,-73.9856133327,11
7201615,40.7252476212,-73.9999842163,0
6674342,40.7612744212,-73.9916103716,1
14317995,40.7766563774,-73.9562518894,0
8217454,40.6897107813,-73.9669462941,4
9043290,40.6934923684,-73.9231237657,1
15678311,40.7303095866,-73.9892709264,0
13447271,40.7171711654,-73.9996423937,14
3676457,40.7542458962,-74.0023424286,0
6209147,40.7961377496,-73.9378731616,21
323688,40.7309919799,-73.9593633163,61
7401506,40.7102120703,-74.008485011,1
7761161,40.7251971013,-74.003478172,0
16000922,40.7592628038,-73.9957084644,23
7006151,40.743794281,-73.9879537111,6
8443684,40.6911885664,-73.9299002809,18
14570697,40.7267458928,-73.9834763382,0
14933893,40.7733440004,-73.9484834338,4
176653,40.7297362111,-73.9820138055,13
6638146,40.6764290204,-73.9401983235,4
15898641,40.6829271389,-73.9603434534,0
3835052,40.7291722368,-73.9997421016,0
1314012,40.7674178813,-73.9249905529,14
11440252,40.7732730819,-73.9498240386,0
7895104,40.6761144735,-73.9674853246,4
9715017,40.74461279,-73.9495457973,29
4245175,40.7583252936,-73.9254661307,3
1541574,40.7460897414,-73.9490308046,10
15925992,40.7717347285,-73.9525500513,8
6292893,40.7223164637,-73.9828946266,14
6799957,40.7598745919,-73.9905604456,4
8860350,40.7527684443,-73.9702802471,2
10040798,40.7504653431,-73.9970091603,29
7274441,40.6919709493,-73.9319295238,0
941165,40.6832111487,-73.9431496994,25
4469738,40.8144986137,-73.944912039,13
12646130,40.7502717496,-73.9966412232,10
15846489,40.7212093134,-73.9864305848,29
518960,40.8282306618,-73.9469147905,13
133209,40.8288065155,-73.9408565457,26
887292,40.6998211705,-73.9195665278,11
628198,40.7203821679,-73.9903209901,13
9606773,40.8320702443,-73.9469460717,1
8077469,40.719822726,-73.9440934552,23
15578143,40.7592957824,-73.9893506665,14
14773442,40.7139539892,-73.952382563,8
3441729,40.8059823937,-73.9547747796,17
12360254,40.7167127289,-73.9498885333,0
573612,40.8119877138,-73.9511578272,1
15924642,40.6797671121,-73.9668101605,0
13277493,40.6890308771,-73.9233775076,7
10657403,40.6678366129,-73.9577033846,3
1809547,40.8012571145,-73.9454038538,17
9853884,40.8153562319,-73.9624573594,1
9792367,40.6717607216,-73.9338687379,4
14710763,40.6953208271,-73.9440749887,13
13769545,40.6740294349,-73.9679797983,0
15589303,40.7366827481,-73.9556518349,0
13914961,40.701703228,-73.9371599075,5
7805051,40.7554434354,-73.9308369303,24
1619412,40.7796122435,-73.9516930351,0
14672920,40.6556281,-73.9605177692,0
10210667,40.8174652299,-73.9384008899,6
707396,40.7255802927,-73.9792889159,0
7823722,40.7170426214,-73.9562319794,0
9443625,40.7497244716,-73.9965411866,7
7881410,40.7633453459,-73.9618800362,0
7435577,40.6798777122,-73.928306434,29
3051639,40.6775420878,-73.9623097734,5
9527053,40.6863811479,-73.9325052607,0
11065341,40.7314415876,-73.9574498148,0
6452188,40.8075480989,-73.941409725,0
2791758,40.7117280848,-73.9495496639,0
10355146,40.6778494503,-73.9521727491,23
12196647,40.6943751425,-73.9472562037,4
9341085,40.6795985425,-73.973284257,0
13411560,40.7785551006,-73.9827806549,0
9097405,40.7287328923,-73.9477488999,1
13167621,40.7955867398,-73.9643397414,6
9956933,40.7861413935,-73.9554089341,0
13312914,40.698094238,-73.9343466763,0
5578475,40.7125106489,-73.9626805193,0
9393343,40.8117588531,-73.9499938091,8
2249928,40.7857380399,-73.9763998184,0
12367947,40.713143829,-73.9504208365,6
776845,40.7806466007,-73.948157341,0
3833542,40.7079193446,-73.9273439011,0
3833541,40.7026821765,-73.9341385021,23
9593093,40.8019591227,-73.9526129043,5
13881577,40.7416762191,-73.9820929983,0
10018550,40.7062271126,-74.0090585595,0
15066708,40.826856236,-73.9378231137,0
15646546,40.8236449852,-73.9532987827,11
3593824,40.700524986,-73.9217178487,1
13332622,40.7729553057,-73.9578021509,0
6627453,40.6880450684,-73.9523436614,31
16054732,40.6837617161,-73.9585079754,29
9776054,40.6858097805,-73.9468851316,14
5374901,40.7340501563,-73.9558946139,5
14502142,40.7932795408,-73.9665847072,32
9938066,40.7489157963,-73.982798,0
4756125,40.6983964523,-73.9147632981,4
9298319,40.6826312388,-73.9403206989,8
3869398,40.7338521799,-73.9541779462,3
1865884,40.8049115196,-73.9475231636,0
15918889,40.70780885,-73.9532396834,0
7843604,40.8075545129,-73.9510423956,8
810431,40.7333668989,-73.9946455191,21
2414157,40.6430712037,-73.954549522,4
4632705,40.7198736739,-73.9827867769,14
1778700,40.6752470589,-73.9603626981,0
2238435,40.810851832,-73.9476818489,5
214325,40.6922776301,-73.9482399534,1
6316786,40.6608275171,-73.962469649,5
8186991,40.7034476724,-73.9186577719,0
1912468,40.7351482955,-74.0066678936,1
15950053,40.7121231012,-73.9548935265,0
1675801,40.7528572752,-73.9882146334,13
10674265,40.7135277214,-73.9905968084,23
9218142,40.7171439548,-73.9605064507,0
15356486,40.7826837164,-73.9496608844,0
9737171,40.688041239,-73.9165209199,4
13840999,40.7411914246,-73.9980114576,3
14087436,40.6659342239,-73.9544631229,0
15375581,40.7420435686,-73.998772556,13
10177753,40.725734993,-73.978711561,0
5264560,40.6688256253,-73.9512202852,5
6546187,40.673215751,-73.9330770545,1
632347,40.678745605,-73.9508939445,0
13647285,40.8490491239,-73.9427213026,8
1167009,40.698824228,-73.9362242284,0
14076129,40.7541685438,-73.9223015403,5
4601304,40.7393124738,-74.0019973555,8
12823377,40.7575089764,-73.9184196228,0
13894666,40.7254449853,-74.0030236714,1
2544154,40.6700015507,-73.924388477,1
6316121,40.6832128497,-73.9366601039,1
13554710,40.6505614065,-73.96369076,1
14014272,40.70162353,-73.9453718886,0
3968405,40.8238364589,-73.9542362079,17
16050706,40.7802238253,-73.952783804,6
2087226,40.7286385782,-73.9821577624,61
8521692,40.7290292022,-73.9893766249,13
570363,40.731575976,-73.9851184003,13
582764,40.7173126014,-73.9845472385,0
13891757,40.7369982399,-74.0053862868,4
10089727,40.7603856962,-73.9735979153,1
6391684,40.7664753037,-73.9578151884,0
7178556,40.7104984214,-73.9487220585,11
8301850,40.6863452745,-73.9589256866,11
289020,40.7294750187,-73.9869369707,1
10209471,40.6880495513,-73.9744446043,13
13301454,40.8105481286,-73.953614844,0
3489484,40.809600341,-73.9439643394,41
7350310,40.7296163088,-73.9835993324,6
13302186,40.7011611002,-73.9113341579,4
10031933,40.7650079599,-73.958620506,1
4546370,40.7787473463,-73.9496684514,6
1145134,40.7244822589,-73.9432825342,0
3852472,40.7197126802,-73.9861693445,13
9770459,40.6812366742,-73.9418815631,11
10087712,40.7643503542,-73.9945045672,14
195027,40.7717917875,-73.951323216,0
4849511,40.7642310352,-73.9879607311,23
10838743,40.6886966959,-73.9059802021,1
14354576,40.7873771243,-73.9697106814,8
11784410,40.8315509541,-73.9448913903,0
9449114,40.7208600126,-73.9804621672,3
13806165,40.8102173031,-73.9499980095,7
10961231,40.761599886,-73.9890427598,0
15466899,40.7145574194,-73.9476565539,0
13342169,40.7061171694,-73.9345500225,3
11098018,40.6971206073,-73.9305492281,5
6994038,40.7058086267,-73.9294122649,0
10041830,40.6542002493,-73.9548578826,3
13925553,40.6696148311,-73.9582786377,4
9370370,40.7650681785,-73.9057728254,36
12505108,40.7022232984,-73.9236725556,0
13604124,40.7649514984,-73.9915523276,25
6684355,40.8033999214,-73.9500063233,8
1781052,40.7645640813,-73.9823261587,1
288043,40.7389063067,-74.0086001775,0
14839995,40.6717124164,-73.9760744243,11
15049663,40.7676364176,-73.9126597646,0
1910171,40.7494432723,-73.9961102461,8
5340170,40.674865267,-73.9845894871,3
11825529,40.6873237401,-73.9198136016,1
66340,40.8225563735,-73.9448440802,4
8435582,40.8179229131,-73.9420498321,34
901797,40.6556542902,-73.9563622673,7
5143959,40.6588745286,-73.9510548222,5
9810125,40.7641948351,-73.9858667521,13
16062923,40.7166527332,-73.9583545096,0
15037461,40.7071851944,-73.9592717379,23
13308110,40.7069904344,-73.9218798165,4
263190,40.7253372912,-73.9859075265,0
8971749,40.6738697237,-73.9575408033,4
660812,40.7308826933,-73.9573487339,1
6877932,40.7236701471,-73.9415748456,8
1254414,40.7281515533,-73.9566054451,23
12738233,40.7192479113,-73.9842765717,3
4773463,40.7465111142,-73.9540001863,35
15902775,40.7372600761,-73.9793170901,6
9050597,40.8264179722,-73.9366821297,0
10574818,40.8249994509,-73.9522622061,31
14301088,40.6933675921,-73.9644385569,13
15393715,40.7645621346,-73.9619972035,0
14041196,40.7616123095,-73.9899490136,0
15955348,40.7213934628,-73.98266079,0
9486786,40.7117847811,-73.9479634076,0
3430103,40.6935069418,-73.9542361996,6
14333776,40.6704550925,-73.9605629081,13
3072242,40.6915751817,-73.9211473681,0
15436695,40.7938540608,-73.942571522,4
15955342,40.7006181674,-73.9223048116,1
15221753,40.7470581281,-74.000828384,0
2014701,40.7802058881,-73.9805012324,0
15221759,40.7302641462,-74.0047725823,0
13655110,40.7167859412,-73.9529044988,0
14745842,40.7078382154,-74.0123115292,5
8526633,40.7254172112,-73.9473845241,11
6994032,40.7047128189,-73.9290113638,0
6907341,40.6942365611,-73.9442299334,0
921570,40.7086512984,-73.9540486439,25
13109131,40.7792802833,-73.9771048269,0
14527923,40.7963148762,-73.9477152962,0
16052891,40.7273696484,-73.9856600219,0
666613,40.7111244589,-73.9633765542,0
5946680,40.6552482408,-73.9607109393,0
15408188,40.7593938363,-73.993987271,4
5562962,40.7739912287,-73.9510061797,0
12902256,40.7136582656,-73.987988466,5
